"activity" "subject" "subject.1" "activity.1" "TimeDomain_BodyAccelerometer-mean-X" "TimeDomain_BodyAccelerometer-mean-Y" "TimeDomain_BodyAccelerometer-mean-Z" "TimeDomain_BodyAccelerometer_StandardDeviation_X" "TimeDomain_BodyAccelerometer-correlation-X,Z" "TimeDomain_BodyAccelerometer-correlation-Y,Z" "TimeDomain_GravityAccelerometer-mean-X" "TimeDomain_GravityAccelerometer-mean-Y" "TimeDomain_GravityAccelerometer-mean-Z" "TimeDomain_GravityAccelerometer_StandardDeviation_X" "TimeDomain_GravityAccelerometer-correlation-X,Z" "TimeDomain_GravityAccelerometer-correlation-Y,Z" "TimeDomain_BodyAccelerometerJerk-mean-X" "TimeDomain_BodyAccelerometerJerk-mean-Y" "TimeDomain_BodyAccelerometerJerk-mean-Z" "TimeDomain_BodyAccelerometerJerk_StandardDeviation_X" "TimeDomain_BodyAccelerometerJerk-correlation-X,Z" "TimeDomain_BodyAccelerometerJerk-correlation-Y,Z" "TimeDomain_BodyGyroscope-mean-X" "TimeDomain_BodyGyroscope-mean-Y" "TimeDomain_BodyGyroscope-mean-Z" "TimeDomain_BodyGyroscope_StandardDeviation_X" "TimeDomain_BodyGyroscope-correlation-X,Z" "TimeDomain_BodyGyroscope-correlation-Y,Z" "TimeDomain_BodyGyroscopeJerk-mean-X" "TimeDomain_BodyGyroscopeJerk-mean-Y" "TimeDomain_BodyGyroscopeJerk-mean-Z" "TimeDomain_BodyGyroscopeJerk_StandardDeviation_X" "TimeDomain_BodyGyroscopeJerk-correlation-X,Z" "TimeDomain_BodyGyroscopeJerk-correlation-Y,Z" "TimeDomain_BodyAccelerometerMagnitude-arCoeff3" "TimeDomain_BodyAccelerometerMagnitude-arCoeff4" "TimeDomain_GravityAccelerometerMagnitude-arCoeff3" "TimeDomain_GravityAccelerometerMagnitude-arCoeff4" "TimeDomain_BodyAccelerometerJerkMagnitude-arCoeff3" "TimeDomain_BodyAccelerometerJerkMagnitude-arCoeff4" "TimeDomain_BodyGyroscopeMagnitude-arCoeff3" "TimeDomain_BodyGyroscopeMagnitude-arCoeff4" "TimeDomain_BodyGyroscopeJerkMagnitude-arCoeff3" "TimeDomain_BodyGyroscopeJerkMagnitude-arCoeff4" "FrequencyDomain_BodyAccelerometer-mean-X" "FrequencyDomain_BodyAccelerometer-mean-Y" "FrequencyDomain_BodyAccelerometer-mean-Z" "FrequencyDomain_BodyAccelerometer_StandardDeviation_X" "FrequencyDomain_BodyAccelerometer-maxInds-Y" "FrequencyDomain_BodyAccelerometer-maxInds-Z" "FrequencyDomain_BodyAccelerometer-meanFreq-X" "FrequencyDomain_BodyAccelerometer-bandsEnergy-1,24" "FrequencyDomain_BodyAccelerometer-bandsEnergy-25,48" "FrequencyDomain_BodyAccelerometerJerk-mean-X" "FrequencyDomain_BodyAccelerometerJerk-mean-Y" "FrequencyDomain_BodyAccelerometerJerk-mean-Z" "FrequencyDomain_BodyAccelerometerJerk_StandardDeviation_X" "FrequencyDomain_BodyAccelerometerJerk-maxInds-Y" "FrequencyDomain_BodyAccelerometerJerk-maxInds-Z" "FrequencyDomain_BodyAccelerometerJerk-meanFreq-X" "FrequencyDomain_BodyAccelerometerJerk-bandsEnergy-1,24" "FrequencyDomain_BodyAccelerometerJerk-bandsEnergy-25,48" "FrequencyDomain_BodyGyroscope-mean-X" "FrequencyDomain_BodyGyroscope-mean-Y" "FrequencyDomain_BodyGyroscope-mean-Z" "FrequencyDomain_BodyGyroscope_StandardDeviation_X" "FrequencyDomain_BodyGyroscope-maxInds-Y" "FrequencyDomain_BodyGyroscope-maxInds-Z" "FrequencyDomain_BodyGyroscope-meanFreq-X" "FrequencyDomain_BodyGyroscope-bandsEnergy-1,24" "FrequencyDomain_BodyGyroscope-bandsEnergy-25,48" "FrequencyDomain_BodyAccelerometerMagnitude-entropy" "FrequencyDomain_BodyAccelerometerMagnitude-skewness" "FrequencyDomain_BodyAccelerometerMagnitude-kurtosis" "FrequencyDomain_BodyBodyAccelerometerJerkMagnitude-entropy" "FrequencyDomain_BodyBodyAccelerometerJerkMagnitude-skewness" "FrequencyDomain_BodyBodyAccelerometerJerkMagnitude-kurtosis" "FrequencyDomain_BodyBodyGyroscopeMagnitude-entropy" "FrequencyDomain_BodyBodyGyroscopeMagnitude-skewness" "FrequencyDomain_BodyBodyGyroscopeMagnitude-kurtosis" "FrequencyDomain_BodyBodyGyroscopeJerkMagnitude-entropy"
"WALKING_DOWNSTAIRS" 2 2 3 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 -0.247933472419149 0.162723854808511 0.861831345531915 -0.325780100638298 -0.0438890162723404 -0.940361759574468 0.0255011033191489 0.0451822640425532 0.110040615569574 -0.00327959081489362 -0.0209351677765957 0.147249143238298 -0.0715963052904255 0.132899850775532 -0.11594735287234 -0.00482329231914894 0.097173808906383 -0.320789230008511 0.230421193882979 -0.107181265489362 -0.0581038498510638 -0.0421470257531915 -0.0710229816893617 -0.243940592553192 0.212135428978723 -0.18857590863617 0.0790410821085106 0.0543209986234043 0.0790410821085106 0.0543209986234043 0.00565053229978724 -0.027361318012766 0.187380402638298 -0.0196318243617021 0.137943311302128 0.0799973712212766 0.112841160325532 0.278345041765957 -0.131290772 0.0161046198595745 -0.706382977446809 -0.854337150638298 -0.273711609659574 -0.581770836382979 -0.869565525744681 0.138120681087234 0.0962091607617021 -0.271498721106383 0.0499590624829787 -0.44936170212766 -0.4 -0.143898149531915 -0.666880558297872 -0.869575452340426 -0.145775970406383 -0.361913824 -0.0874944736085106 -0.379436674361702 -0.718599862340425 -0.735876742531915 -0.0375298023191489 -0.759261478297872 -0.760670548723404 0.736142404893617 -0.447801660425532 -0.745526107021277 0.627463399574468 0.0750976283351064 -0.254774915422979 0.590355810851064 -0.290077728731915 -0.614250749212766 0.50295255
"WALKING_UPSTAIRS" 2 2 2 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 -0.411630790895833 0.18153981034375 0.790717418541667 -0.416214890416667 -0.195888238891667 -0.934407739791667 0.203143954291667 -0.169191851458333 0.0744507839572917 -0.00970985514333333 0.01948143925 -0.276121886479167 -0.138556992870208 0.307773663458333 -0.0576912634583333 -0.0320883097395833 0.0688374021666667 -0.439253058958333 0.1841551464375 0.440031015833333 -0.0828858001333333 -0.0424053708458333 -0.0445157481625 -0.464854363125 0.1574097324375 -0.288635938541667 0.0751369210020833 -0.0506586726450208 0.0751369210020833 -0.0506586726450208 -0.2050595805 0.2086261309375 0.319991629791667 -0.1963162895 0.1407928295875 -0.00629092502708333 -0.266720933270833 0.00992445881854167 -0.281001986202083 -0.320582414375 -0.844444442708333 -0.855769229166667 -0.281748011416667 -0.580208938333333 -0.94891047875 -0.258639439729167 -0.1878421317125 -0.522728063333333 -0.365415441458333 -0.475 -0.58 -0.0491142923541667 -0.845151461875 -0.951688811041667 -0.331643577458333 -0.488086123958333 -0.248601122 -0.476358845625 -0.924731181875 -0.93103448 -0.115324433733333 -0.628462754229167 -0.88588693625 0.531027960833333 -0.46785115375 -0.757133489583333 0.407292974166667 -0.223830448503333 -0.581564435208333 0.508580094583333 -0.292661082145833 -0.6244172480625 0.338768313125
"LAYING" 3 3 6 0.275516852741935 -0.0189556785048387 -0.101300477506452 -0.982776639193548 -0.198585718272581 -0.376096497496774 -0.241758478064516 0.837032099677419 0.48870318516129 -0.982512193064516 -0.426717395414516 -0.799381606774194 0.0769811125806452 0.0138041011306452 -0.00435625874355645 -0.98087931483871 0.0577616365080645 -0.115638882836774 -0.0208170540330645 -0.0718507159435484 0.137999561112903 -0.974545752096774 0.111839253698387 -0.00417894761129032 -0.10004449883871 -0.0389771765322581 -0.06873387 -0.980328645 0.101320737105968 -0.0868143370290323 0.218997422917742 -0.231628759112903 0.218997422917742 -0.231628759112903 -0.103741952662903 -0.00137649189032258 0.118705859445161 -0.0614996230322581 0.0071008754516129 -0.114798246790323 -0.980665609032258 -0.961169982903226 -0.968332141612903 -0.983691129032258 -0.690322580209677 -0.827543423758065 -0.0739526439887097 -0.99743164983871 -0.999479265483871 -0.980513202258064 -0.968752113709677 -0.979122344354839 -0.983122615967742 -0.315483870967742 -0.176774193548387 0.17597855438871 -0.999319594516129 -0.999590742258065 -0.970167262903226 -0.978099682258065 -0.962341960806452 -0.975986433709677 -0.875130072193548 -0.820912124193548 -0.0822166454290323 -0.998046938387097 -0.999567515645161 -0.806945177612903 -0.449730952548387 -0.700263341474194 -0.924892123709677 -0.448886207354839 -0.736096781774194 -0.617195191774194 -0.245513311658065 -0.555238914596774 -0.826947097419355
"SITTING" 3 3 4 0.257197599134615 -0.00350299841730769 -0.0983579203269231 -0.971010120961538 -0.195826108173077 0.307555039634615 0.901098984615385 0.127303379245962 0.139020582461538 -0.957324457884615 -0.214421031269231 0.415605488128846 0.0726098418653846 0.00272529134230769 -0.00423348373557692 -0.974467390384615 -0.0354706009788462 0.0239863636019231 -0.0385365204807692 -0.07524100275 0.0940113975530769 -0.965434768461538 0.0013854166673077 -0.345641545742308 -0.103605889057692 -0.0360909881807692 -0.0590079966686538 -0.972546905961538 0.129855049096154 0.0170525293692308 0.0904299820576923 -0.0942158447884615 0.0904299820576923 -0.0942158447884615 -0.0734615667807692 -0.0874529105769231 0.0619906458211539 -0.0611712514807692 -0.0784676218923077 -0.128179260230769 -0.970154440961538 -0.891907751346154 -0.917987925384615 -0.971605878461538 -0.853846153788462 -0.883136094807692 0.0312989368846154 -0.965791323576923 -0.998304688461538 -0.974950363461538 -0.954170151346154 -0.970845669423077 -0.976283534807692 -0.321538461538462 -0.33 0.215731832596154 -0.998336622692308 -0.9993081875 -0.957550637692308 -0.95617355 -0.934967958846154 -0.968013062884615 -0.869727046423077 -0.972148541153846 0.0520844490903846 -0.990738290961538 -0.999206618269231 -0.678458540261539 -0.199391691069231 -0.463704974730769 -0.903068174230769 -0.445595575461538 -0.724057573461538 -0.526297068769231 -0.0830552189057692 -0.404826134267308 -0.778652577923077
"STANDING" 3 3 5 0.280046513278689 -0.0143376555065574 -0.101621722633148 -0.96674254295082 -0.191808084983607 0.147171336183607 0.93503077852459 -0.301735130327869 0.024763106752459 -0.982020428032787 0.0417871234262295 0.177417122114754 0.0750900622277049 0.00771663644590164 -0.00807177934114754 -0.957086489344262 -0.0701330367213115 0.0336277803444262 -0.0246626070770492 -0.0585101918262295 0.0665262054098361 -0.900462227540984 -0.0158654961770492 -0.160327539196721 -0.0994602620655738 -0.0472415819016393 -0.0416832156688525 -0.940937642459016 0.0468451078245902 -0.0713706440804918 0.16845550546 -0.139348034088525 0.16845550546 -0.139348034088525 0.0101650289391803 -0.109356570219672 -0.0229128856967213 0.104772188870328 0.00176190309393443 -0.204169660032951 -0.960123409508197 -0.908075353770492 -0.939507735245902 -0.969931287377049 -0.869945355081967 -0.914249684918033 -0.087024832195082 -0.987061782786885 -0.999169031311475 -0.957666856721311 -0.943497973606557 -0.969174903442623 -0.960570921803279 -0.515409836065574 -0.394098360655738 0.0749564403088525 -0.998567565737705 -0.999335274590164 -0.901282267540984 -0.937711157213115 -0.916172537704918 -0.901985672459016 -0.916446323606557 -0.914075749016393 -0.297107441654098 -0.993658646885246 -0.997868406393443 -0.602409121491803 -0.294507415901639 -0.580804128901639 -0.800084807868852 -0.403904317262295 -0.72661510704918 -0.337704289547049 -0.153454352459016 -0.50527051651218 -0.632539041967213
"WALKING" 3 3 1 0.275567462068966 -0.0171767844203448 -0.112674859827586 -0.360356726034483 -0.3000793945 0.43910710362069 0.936506743275862 -0.261986357931034 -0.138107866258621 -0.97777159137931 0.140368770689655 0.119717908474138 0.0814745882660345 0.0100591485 -0.00562264594827586 -0.26867964387931 -0.154998805224138 0.244050854189655 -0.0256405192517241 -0.0779150937413793 0.0813485942827586 -0.571869560172414 0.00185472517586207 -0.173056619346552 -0.0952398165017241 -0.0387874651724138 -0.0503616100815517 -0.385922986034483 0.00689010171724138 -0.218360601434483 0.0430059694948276 0.033480524 0.0430059694948276 0.033480524 0.11793188822931 0.14026642347931 0.00379936886206897 -0.0215572552965517 -0.199023779502414 -0.00914485798965517 -0.316614011689655 -0.0813024353275862 -0.412374074482759 -0.379276781206897 -0.797701149310345 -0.842175064706897 -0.246614196618966 -0.808514186551724 -0.951975207068966 -0.304694442551724 -0.140508590224138 -0.514137255344828 -0.296596633103448 -0.268275862068966 -0.346896551724138 -0.216042668103448 -0.805597267931034 -0.955149565172414 -0.437845763793103 -0.561526265344828 -0.418126217413793 -0.615121369827586 -0.472747495465517 -0.749108203810345 0.0337596901293103 -0.863666175689655 -0.967788422758621 0.449103739827586 -0.468456117241379 -0.775936916551724 0.395869075172414 0.147218606294828 -0.186284016931034 0.457258674137931 -0.345724026172414 -0.621360407758621 0.315062520534483
"WALKING_DOWNSTAIRS" 3 3 3 0.292423484693878 -0.0193554079328571 -0.116139842908163 -0.0574100475102041 -0.163662556032653 0.158475915926531 0.939057787755102 -0.228829214285714 -0.102352758040816 -0.950061129591837 -0.00765750530612245 0.203033647387755 0.0725689294489796 0.0109707769183673 -0.00202727978142857 -0.0858010042244898 0.0219951678283673 -0.0435955738979592 -0.13157327645102 -0.0139358043959184 0.123826738353061 -0.261653414014286 -0.0257552263561225 -0.153215395693878 -0.0778701650285714 -0.0391567930959184 -0.0416193131122449 -0.285683162346939 -0.0130671214714286 -0.15160584522449 -0.150139501985714 0.144306693314286 -0.150139501985714 0.144306693314286 -0.147233266061224 0.0157209585714286 0.159734893918367 -0.172218928146939 -0.142390640299796 -0.0850569763813061 -0.0421706943244898 -0.00770048300204082 -0.404452414285714 -0.0654417192653061 -0.738775509795918 -0.883830454081633 -0.325863694730612 -0.789208894285714 -0.945172437959184 -0.0906707125102041 -0.135938542632653 -0.529059450612245 -0.165442898685714 -0.373061224489796 -0.415510204081633 -0.229599432510204 -0.856330214285714 -0.944629391020408 -0.129066574295918 -0.542694164081633 -0.302866461179592 -0.30863033105102 -0.876234363877551 -0.573539760612245 -0.159888621187755 -0.846669520408163 -0.920344532040816 0.640641038163265 -0.539080391836735 -0.817969476530612 0.503190197755102 -0.190437041653061 -0.517001824510204 0.583749523061225 -0.425942673897959 -0.723708055510204 0.383212790204082
"WALKING_UPSTAIRS" 3 3 2 0.260819873067797 -0.0324109410555932 -0.110064863437288 -0.313123437627119 -0.296964761728814 0.313487331542373 0.883533436101695 -0.382851153728814 -0.162943955254237 -0.944040819322034 0.303960852481356 0.0918830017118644 0.0426880986186441 0.0397249270484746 0.0208205538101695 -0.458364616949153 -0.116218382444068 0.354435184491525 0.0721980309322034 -0.139275405637288 0.0215603697 -0.456039262525424 -0.251867039033898 0.020611202779661 -0.115510569491525 -0.0400372510491525 -0.0498180874305085 -0.507270757966102 -0.115903370675559 -0.128013881028814 -0.0743172052661017 -0.0463347493661017 -0.0743172052661017 -0.0463347493661017 -0.215141046067797 0.0642124281694915 0.101327657876271 -0.134843174730508 -0.135008311166102 -0.175988072362712 -0.392004211474576 -0.0788094156644068 -0.504494528474576 -0.285333024050847 -0.798870056440678 -0.92307692 -0.461249740508475 -0.791465862372881 -0.978183097118644 -0.478434306271186 -0.283772547471017 -0.677314534067797 -0.486446509661017 -0.52 -0.403389830508475 -0.325151127440678 -0.925101388644068 -0.97942602559322 -0.378216681762712 -0.637293508305085 -0.431503361525424 -0.484820991355932 -0.928922907966102 -0.754529515423729 -0.145536204410169 -0.869176495254237 -0.967670959152542 0.44393165559322 -0.422657510271186 -0.697303169152542 0.194452225237288 -0.165041332915254 -0.471453166413559 0.43131555559322 -0.340602416683051 -0.663462067118644 0.195617930118644
"LAYING" 4 4 6 0.263559214981481 -0.0150031841055556 -0.110688150314815 -0.954193738888889 -0.424052053055556 -0.048102286662037 -0.420664662222222 0.915165104259259 0.341531310555556 -0.921199965925926 -0.523924495388889 -0.155121997962963 0.0934494217777778 0.00693313213968519 -0.00641054328740741 -0.978302781111111 0.153753289624074 0.0909557492907407 -0.00923156347222222 -0.0930128180759259 0.169720404092593 -0.973102422222222 0.417635467035185 -0.321137959318333 -0.105019877685185 -0.0381230432222222 -0.0712156288333333 -0.975103204259259 0.232271997607407 -0.167199651205556 0.225122605121111 -0.284821243005556 0.225122605121111 -0.284821243005556 -0.181460090214815 -0.0149726777944444 -0.0809258701574074 0.12539192047963 -0.00847718612962963 -0.213939327314815 -0.958802077592593 -0.938883374444444 -0.967504278888889 -0.952464881481481 -0.707407406777778 -0.944444444259259 -0.274194618766667 -0.997571035 -0.999148916851852 -0.978542457407407 -0.943969987222222 -0.975383329444444 -0.980079292592593 -0.158518518518519 -0.191111111111111 0.182436483157407 -0.99890646462963 -0.999175541296296 -0.967203736481482 -0.972187839074074 -0.961479262592593 -0.975094739444444 -0.979689366481482 -0.961685823518519 -0.0660921823944444 -0.997926917592593 -0.999264759074074 -0.78752204212963 -0.306561277690741 -0.577568230296296 -0.879476266296296 -0.384445237425926 -0.6745744445 -0.586556898955556 0.00233095709259259 -0.34980558237037 -0.868148662407407
"SITTING" 4 4 4 0.27153827992 -0.007163065158 -0.10587459588 -0.980309931 -0.39574529516 0.16930611784 0.8693030064 0.211622539936894 0.11012048108 -0.9814052948 -0.554197337144 0.12224417678 0.0784500239 -0.0108582171094 -0.0121499951596 -0.9767421962 0.1260306516592 0.081225216248 -0.04944351156 -0.08943006108 0.10115033478 -0.9701317904 0.0947502145976 -0.15180907356 -0.09694948424 -0.041848389996 -0.0489964351672 -0.9698997312 0.26068645585 0.048220270282 0.06298191048 -0.14484439976 0.06298191048 -0.14484439976 -0.152860590804 -0.029482200836 0.01715450866 0.02197077316 -0.0575150009624 -0.17701907396 -0.9774624984 -0.9057829318 -0.9517837432 -0.9819081892 -0.865333333 -0.9415384614 0.037381761194 -0.9894501484 -0.9989789172 -0.9768457126 -0.9442983908 -0.9751549056 -0.9787769122 -0.2376 -0.2312 0.2130199199042 -0.9991372172 -0.9994306222 -0.9605896358 -0.9675836478 -0.9337768922 -0.973333107 -0.9225806442 -0.9448275858 0.1090926580982 -0.9943091596 -0.999217332 -0.68285214494 -0.18828630828 -0.477790458702 -0.8720393928 -0.3133880564316 -0.6308201576 -0.49900025932 -0.02869016002 -0.36585711122 -0.7561568831
"STANDING" 4 4 5 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.343441267446429 0.106119812160714 0.95619779125 -0.0759009061071429 0.166893825946429 -0.972908355892857 -0.686876727339286 0.347788685125 0.0721328379857143 -0.00653015693773214 -0.0211889890567857 -0.972586541964286 0.0462324339821429 0.181442369375 -0.0306449342357143 -0.061824850625 0.0755636430892857 -0.909687974464286 0.237479173466071 -0.0619871974689286 -0.103057894142857 -0.0461257201357143 -0.0490753497867857 -0.949633878571429 0.252309290125 -0.126085764982143 -0.018239525725 -0.00635125645892857 -0.018239525725 -0.00635125645892857 -0.130562179976786 0.0271333826241071 -0.122155490548214 0.196361488694821 -0.099125701725 -0.139377556403571 -0.973497549642857 -0.889549205 -0.93164342125 -0.978737637678571 -0.947619047321429 -0.997252747142857 0.0620999958378571 -0.98512827 -0.998505150357143 -0.972310894285714 -0.937624242142857 -0.968648411607143 -0.975706723571429 -0.254285714285714 -0.175714285714286 0.2722139805 -0.998902057321429 -0.999129290535714 -0.905464161964286 -0.955992945178571 -0.915280955357143 -0.912464793928571 -0.925115206607143 -0.922413793035714 -0.2748096406875 -0.992093107678571 -0.9990384725 -0.613430565133929 -0.113735109110714 -0.395380490521429 -0.841724381785714 -0.435020633476786 -0.744446167642857 -0.354415208035714 -0.161257094997321 -0.520359727732143 -0.659022728035714
"WALKING" 4 4 1 0.278582015166667 -0.0148399475341667 -0.11140306485 -0.440829971333333 0.118243599566667 0.186199354856667 0.963999696833333 -0.0858540265666667 0.127764112666667 -0.983826494833333 -0.2810648057 0.05645850869 0.0783529082183333 0.00295602428666667 -0.000767679338333334 -0.297042612533333 0.251500198766667 0.296045602775 -0.0317982557795 -0.0726905278583333 0.0805677161216667 -0.500916659 0.06401113378 0.149403463741667 -0.115321556475 -0.0393474489133333 -0.0551166852766667 -0.492341066833333 0.4561367636 0.014649788853 -0.0935923042983333 -0.0678893910871667 -0.0935923042983333 -0.0678893910871667 -0.0876985370666667 0.065126777955 0.0742182605716667 0.152922233035 -0.203705174573333 -0.105221905636667 -0.426719449666667 -0.14939963344 -0.631005470833333 -0.447234929666667 -0.73333333 -0.770512819166667 -0.13859163673 -0.909461955 -0.978955181666667 -0.358883413666667 -0.279553391533333 -0.728991595666667 -0.29732607245 -0.476 -0.422 -0.1352803947515 -0.9486415005 -0.980444192666667 -0.373384540666667 -0.688460056666667 -0.601381129166667 -0.542646759 -0.7935483875 -0.726436781 -0.12715408578 -0.9455466735 -0.951049456166667 0.316091210666667 -0.532309173333333 -0.789538995166667 0.268436356333333 0.126304675685 -0.168424087315 0.372624903833333 -0.237546613231667 -0.585590468333333 0.178562230766667
"WALKING_DOWNSTAIRS" 4 4 3 0.279965329555556 -0.00980200850666667 -0.1067775246 0.0111935496222222 0.3924340022 -0.0246788195777778 0.947731858666667 -0.0620852772955556 0.148714808888889 -0.955258881333333 0.0288370722888889 0.279932519391111 0.0971862748866667 0.00563780215111111 -0.00729137766444444 -0.145759708684667 0.237463403466667 0.191113002955556 -0.102838822533333 -0.0704025952333333 0.05926394948 -0.370244695288889 0.420572599333333 -0.194950195926667 -0.0921282734666667 -0.0348434913444444 -0.0492836435688889 -0.395995494444444 0.521594152444444 -0.0966567595828889 -0.137471546953111 0.0885502128444444 -0.137471546953111 0.0885502128444444 -0.166764700064444 0.0128692237444444 0.350194377666667 -0.301383691622222 0.0142881446355556 -0.0265722558377778 -0.0722392276888889 -0.129606639466667 -0.494683451555556 0.0390098262533333 -0.527407407266667 -0.851282049333333 -0.342285696395556 -0.863472089777778 -0.940052038888889 -0.16163290774 -0.172941628735556 -0.583917371333333 -0.208250062317778 -0.261333333333333 -0.228444444444444 -0.179115175957778 -0.908016540888889 -0.941801778666667 -0.240298893435556 -0.717545840444444 -0.318306481022222 -0.414919000955556 -0.846594981111111 -0.734865901111111 -0.127145376957778 -0.894835413111111 -0.747880063555556 0.621469068666667 -0.4754520248 -0.743903786666667 0.405718887555556 -0.17916182872 -0.502564595355556 0.528022010222222 -0.336853586946889 -0.643083106444444 0.310541020488889
"WALKING_UPSTAIRS" 4 4 2 0.270876696730769 -0.0319804295729615 -0.114219455519231 -0.204933042903846 0.169509983115385 -0.0935618013884615 0.946264314423077 -0.232944304615385 0.0841675382884615 -0.958495235576923 -0.441064849384615 0.142926607240385 0.0560971909634615 0.0234018993153846 0.00340280836730769 -0.380488027307692 0.392661021538462 -0.141384675671385 0.0393825198942308 -0.0859471683596154 0.0843753843384615 -0.454431043269231 0.333937986534538 0.191242235723077 -0.1314720713 -0.0390508828865385 -0.0722496260807692 -0.533666803846154 0.304226646230769 -0.0566491326019231 -0.125799948038462 0.163843926507692 -0.125799948038462 0.163843926507692 0.110231038786538 -0.101510168373077 -0.0248244682086538 0.0747129923673077 -0.0523798551417308 -0.170988304707692 -0.294488270365385 -0.117109161492308 -0.524655722692308 -0.173217219014423 -0.770512821346154 -0.923076920192308 -0.486811749615385 -0.794971880769231 -0.970401300961538 -0.418304647307692 -0.297805187243462 -0.690106934230769 -0.396762584807692 -0.492307692307692 -0.387692307692308 -0.379653611346154 -0.944069734230769 -0.972386722692308 -0.3710689925 -0.684310201538462 -0.350765737115385 -0.483548693461538 -0.93548387 -0.835543766730769 -0.206073104096154 -0.796905223461538 -0.919919603846154 0.438070793076923 -0.203767377802115 -0.515315669788462 0.226018257326923 -0.361655783519231 -0.689855609480769 0.403924807884615 -0.377440624730769 -0.709905587519231 0.147399858692308
"LAYING" 5 5 6 0.278334325576923 -0.0183042123269231 -0.107937603673077 -0.965934509615385 0.0664950957307692 -0.072762798925 -0.483470597692308 0.954890346153846 0.263644691923077 -0.945695336153846 0.0456665299807692 -0.165520042884615 0.0848164824230769 0.00747460829615385 -0.00304067159653846 -0.983307862115385 0.119374220365385 -0.0699166935942308 -0.0218935013501923 -0.0798709596153846 0.159894366942308 -0.979498706538461 -0.192656359384615 -0.125226138282692 -0.102114125 -0.0404446925288462 -0.07083096875 -0.983422257692308 0.0832932544961539 0.0644917513519231 0.210111169 -0.221290004346154 0.210111169 -0.221290004346154 -0.0442160629807692 0.120529658532692 0.340130940576923 -0.217596050409615 0.154245411673077 0.0646359207115385 -0.968741678461538 -0.965419520961538 -0.977007724615385 -0.964953893653846 -0.430769230769231 -0.964497041346154 -0.135632454076923 -0.998429909038462 -0.999567811923077 -0.982689657115385 -0.965328566153846 -0.983250309423077 -0.985625270384615 -0.0815384615384615 -0.148461538461538 0.239915157321154 -0.999578456538462 -0.999607090961538 -0.975797491730769 -0.978249645769231 -0.963202948461538 -0.980705769807692 -0.975186104038462 -0.945623342115385 -0.0227235857115385 -0.997926274615385 -0.999636561538462 -0.842036027115385 -0.413551042153846 -0.670942828173077 -0.946793487115385 -0.391210553192308 -0.726618746153846 -0.634446629423077 -0.102755293230769 -0.407035424 -0.806918774807692
"SITTING" 5 5 4 0.273694139545455 -0.00990083527045455 -0.108540300265909 -0.980945022045455 -0.345819531181818 0.0964925051136364 0.880731443863636 0.168445524 0.143006857611364 -0.983137541590909 -0.499845135227273 0.241263748954545 0.0749577410909091 -0.00278773346136363 0.00338609594827273 -0.975204850227273 -0.0867968250022727 -0.0276751388934091 -0.0422355209795455 -0.0835484079545455 0.0823934451590909 -0.966225485 0.25698847775 -0.00745485069090909 -0.0889747665681818 -0.0454702982386364 -0.0487714733568182 -0.966037012045455 0.412235233756818 0.239188348272727 0.1069826995 -0.101127337013636 0.1069826995 -0.101127337013636 -0.226081229036364 0.0218998747636364 0.139347010431818 -0.0928239799340909 -0.141006657136364 0.0442823249181818 -0.977450812045455 -0.921434735681818 -0.946064216818182 -0.9825908425 -0.778787878340909 -0.945804195454545 -0.0209330490795455 -0.992670324545455 -0.999150945 -0.976024951136364 -0.954237489772727 -0.969501330681818 -0.976530547272727 -0.309090909090909 -0.315454545454545 0.0757356169022727 -0.998762803636364 -0.999414402727273 -0.957117251818182 -0.955460359318182 -0.938003425909091 -0.969390369318182 -0.934017594772727 -0.805642632954545 0.125891358536364 -0.996219504090909 -0.999093014090909 -0.694552083227273 -0.248855126545455 -0.504614764227273 -0.872399109772727 -0.409435566136364 -0.708456623886364 -0.467358278211364 -0.230426684515909 -0.538246846363636 -0.679611852045454
